,words
215030,문제
215031,거기
215032,나쁘다
215033,상영
215034,덥다
215035,시원하다
215036,극장
215037,앉다
215038,힘들다
215039,노잼
215040,상황
215041,만큼이나
215042,체적
215043,난국
215044,지나치다
215045,메세지
215046,그만큼
215047,흥행
215048,잠식
215049,한국
215050,영화계
215051,비상
215052,선언
215053,알리다
215054,재앙
215055,한국
215056,영화계
215057,자연
215058,스럽게
215059,자멸
215060,임시완
215061,호연
215062,흥미롭다
215063,설정
215064,에도
215065,불구
215066,후반
215067,무리수
215068,설정
215069,신파
215070,무너지다
215071,아깝다
215072,재난영화
215073,연출
215074,이상하다
215075,방금
215076,송강호
215077,이병헌
215078,치고
215079,기대다
215080,억지
215081,감동
215082,신파
215083,스토리
215084,뻔하다
215085,배우
215086,연기
215087,좋다
215088,개연
215089,빵꾸
215090,많다
215091,아깝다
215092,초반
215093,부의
215094,긴장감
215095,좋다
215096,후반
215097,부의
215098,상황
215099,감정
215100,물다
215101,이성
215102,감성
215103,뱉다
215104,기분
215105,신파
215106,먹히다
215107,시대
215108,인거
215109,소재
215110,좋다
215111,감동
215112,신파
215113,감점
215114,초반
215115,부산
215116,행보
215117,좋다
215118,후반
215119,반도
215120,안좋다
215121,호화
215122,캐스팅
215123,이따
215124,구로
215125,만들다
215126,찌다
215127,화남
215128,감상
215129,포인트
215130,배우
215131,연기
215132,스토리
215133,배우
215134,연기
215135,힘들다
215136,후반
215137,부가
215138,아쉽다
215139,맺다
215140,빌런
215141,대비
215142,끝내다
215143,한재림
215144,감독
215145,용두사미
215146,각본가
215147,따로
215148,고용
215149,전반
215150,부와
215151,임시완
215152,류진
215153,처참하다
215154,수준
215155,화려하다
215156,배우
215157,에만
215158,기대다
215159,말다
215160,어차피
215161,스토리
215162,망하다
215163,배우
215164,와도
215165,살리다
215166,배우
215167,화려하다
215168,솔직하다
215169,평균
215170,평점
215171,수준
215172,스토리
215173,늘어지다
215174,느낌
215175,만들다
215176,예전
215177,헐리웃
215178,재난
215179,수준
215180,초반
215181,불다
215182,흥미진진
215183,후반
215184,부가
215185,별로
215186,할까말까
215187,적당하다
215188,긴장감
215189,내리다
215190,말다
215191,내리다
215192,말다
215193,마지막
215194,달다
215195,내리다
215196,뒤지다
215197,빨리
215198,끝내다
215199,기다리다
215200,줌마
215201,기도
215202,마지막
215203,결말
215204,순간
215205,스크린
215206,오줌
215207,쌀뻔
215208,요즘
215209,시대
215210,신파
215211,연출
215212,안타깝다
215213,배우
215214,연기
215215,아깝다
215216,각본
215217,중요하다
215218,전반
215219,역대
215220,로는
215221,나와라
215222,임시완
215223,연기
215224,미치다
215225,암튼
215226,재밌다
215227,어설프다
215228,메시지
215229,설득
215230,말다
215231,조충
215232,재밌다
215233,갑자기
215234,현실
215235,성도
215236,관객
215237,수준
215238,어리다
215239,잡고
215240,만들다
215241,한산
215242,억지
215243,감동
215244,노잼
215245,억지스럽다
215246,노잼
215247,전반
215248,부랑
215249,후반
215250,부랑
215251,감독
215252,만들다
215253,쌓다
215254,올리다
215255,빌드업
215256,긴장감
215257,후반
215258,무너지다
215259,늘어지다
215260,흥미
215261,는커녕
215262,메시지
215263,설득
215264,중반
215265,까지는
215266,대박
215267,최악
215268,신기하다
215269,거창하다
215270,외치다
215271,비상
215272,선언
215273,변화
215274,화려하다
215275,캐스팅
215276,거기
215277,멈추다
215278,버리다
215279,비행
215280,초반
215281,중반
215282,긴장감
215283,연속
215284,후반
215285,갈수록
215286,등장인물
215287,감정
215288,치중
215289,듯해
215290,신파
215291,집중
215292,막다
215293,승객
215294,살리다
215295,주인공
215296,던지다
215297,억지스럽다
215298,나타나다
215299,보기
215300,힘드다
215301,평점
215302,낮다
215303,이해
215304,최근
215305,흥행
215306,보다도
215307,재밋음
215308,뇌절
215309,남발
215310,후반
215311,어쩌라고
215312,좋아하다
215313,배우
215314,크게
215315,기대하다
215316,좋다
215317,출연
215318,사람
215319,많다
215320,분량
215321,적다
215322,누가
215323,주연
215324,인지
215325,자다
215326,아이맥스
215327,가족
215328,오랜
215329,아깝다
215330,생각
215331,장가
215332,쓰다
215333,충분하다
215334,전도연
215335,미스
215336,캐스팅
215337,후반
215338,부의
215339,부족
215340,여전하다
215341,신파
215342,집단
215343,주의
215344,개인주의
215345,감독
215346,의도
215347,공감
215348,코로나
215349,세월호
215350,짬뽕
215351,억지
215352,전개
215353,한국
215354,영화계
215355,비상
215356,선언
215357,시작
215358,편집
215359,어수선하다
215360,중반
215361,부턴
215362,얘기
215363,연기
215364,갈수록
215365,뭔가
215366,개연
215367,스토리
215368,억지
215369,신파
215370,배우
215371,호화
215372,이지
215373,별로
215374,후반
215375,비상
215376,어리다
215377,자살
215378,충격
215379,굳이
215380,미치다
215381,만들다
215382,의사
215383,청진기
215384,두르다
215385,배우
215386,대체
215387,낭비
215388,캐스팅
215389,한숨
215390,마는
215391,후반
215392,캐릭터
215393,설정
215394,엉망
215395,이전
215396,관상
215397,연애
215398,목적
215399,연출
215400,한재림
215401,감독
215402,맞다
215403,비행기
215404,항공씬
215405,소문나다
215406,잔치
215407,먹다
215408,정치
215409,해석
215410,요소
215411,곳곳
215412,자주
215413,불편하다
215414,좋아하다
215415,배우
215416,많다
215417,아쉽다
215418,흥미롭다
215419,자다
215420,순간
215421,기점
215422,헛웃음
215423,후반
215424,부가
215425,깎다
215426,먹다
215427,대단하다
215428,배우
215429,데리
215430,수준
215431,만들다
215432,안타깝다
215433,이병헌
215434,탑건
215435,찍다
215436,초반
215437,재밌다
215438,식상하다
215439,낮다
215440,평점
215441,생각
215442,러닝
215443,타임
215444,길다
215445,엔딩
215446,끝나다
215447,생각
215448,배우
215449,연기
215450,비행기
215451,추락씬
215452,에서의
215453,연출
215454,멋있다
215455,생각
215456,중반
215457,쫀득하
215458,긴장감
215459,후반
215460,갈수록
215461,힘빠지다
215462,버리다
215463,개성
215464,넘치다
215465,배우
215466,뻔하다
215467,한국영
215468,만들다
215469,아쉽다
215470,따름
215471,박진
215472,긴장감
215473,연출
215474,좋다
215475,스토리
215476,아쉽다
215477,전반
215478,스토리
215479,설정
215480,딱하다
215481,재미있다
215482,신파
215483,섞이다
215484,표현
215485,자다
215486,임시완
215487,싸이코패스
215488,연기
215489,빼다
215490,건지다
215491,반미
215492,반일
215493,국내
215494,착륙
215495,불허
215496,국민
215497,갈라
215498,치기
215499,전달
215500,메세지
215501,무었
215502,좋다
215503,소재
215504,좋다
215505,배우
215506,좋다
215507,특수
215508,효과
215509,막판
215510,뜬금
215511,집단
215512,자살
215513,닿다
215514,이래서
215515,평점
215516,믿다
215517,재밌다
215518,뻔하다
215519,우씨
215520,가족
215521,재밌다
215522,하드
215523,송강호
215524,출연
215525,모양
215526,전이나
215527,먹히다
215528,스킬
215529,뇌절
215530,뇌절
215531,뇌절
215532,관객
215533,가르치다
215534,감상
215535,포인트
215536,졸작
215537,잘나가다
215538,영화계
215539,비상
215540,선언
215541,비행기
215542,씬들
215543,그나마
215544,찮아다
215545,아깝다
215546,러닝
215547,타임
215548,채우다
215549,질질
215550,끌다
215551,연기
215552,좋다
215553,감독
215554,많다
215555,보여주다
215556,공감
215557,방역
215558,익숙하다
215559,요즘
215560,바이러스
215561,주인공
215562,점점
215563,갈수록
215564,모로
215565,비상
215566,이기다
215567,감독
215568,이야기
215569,많다
215570,이야기
215571,산만하다
215572,배우
215573,아깝다
215574,뭔가
215575,좋다
215576,재료
215577,잡탕
215578,만들다
215579,재미없다
215580,초반
215581,자다
215582,나가다
215583,급격하다
215584,네거티브
215585,고꾸라지다
215586,비행기
215587,이정
215588,규모
215589,만들다
215590,각본
215591,아무
215592,딴지
215593,걸다
215594,한국
215595,영화계
215596,비상
215597,선언
215598,야하다
215599,갈수록
215600,뇌절
215601,이상하다
215602,정선
215603,빼다
215604,러닝
215605,타임
215606,줄이다
215607,인기
215608,중반
215609,까지는
215610,괜찮다
215611,후반
215612,추락
215613,버리다
215614,말다
215615,상황
215616,연속
215617,신파
215618,얹다
215619,두통
215620,지경
215621,비상
215622,화려하다
215623,배우
215624,선택
215625,이유
215626,뻔하다
215627,내용
215628,예상
215629,가능하다
215630,스토리
215631,배우
215632,연기력
215633,커버
215634,려고
215635,내용
215636,뻔하다
215637,임시완
215638,퇴장
215639,동시
215640,영화관
215641,좋다
215642,신파
215643,그만하다
215644,좋다
215645,비상
215646,선언
215647,배우
215648,연기력
215649,그것
215650,자다
215651,발현
215652,의미
215653,의미
215654,배우
215655,아깝다
215656,화보
215657,다가
215658,뛰다
215659,치다
215660,나가다
215661,처음
215662,신파
215663,떠나다
215664,후반
215665,뇌절
215666,먹히다
215667,올드
215668,신파
215669,무리다
215670,한국영
215671,스토리
215672,한계
215673,뚜렷하다
215674,재밌다
215675,앉다
215676,망작
215677,만들다
215678,궁금하다
215679,외국인
215680,보여주다
215681,무조건
215682,비상
215683,선언
215684,선포
215685,라인업
215686,만들다
215687,갈수록
215688,내용
215689,보통
215690,재난영화
215691,억지
215692,심하다
215693,억지
215694,심하다
215695,마무리
215696,대체
215697,저렇게
215698,클라이너
215699,아깝다
215700,화장실
215701,마무리
215702,질질
215703,중반
215704,재밌다
215705,나중
215706,딸리다
215707,감독
215708,역량
215709,부족
215710,망하다
215711,자금
215712,회수
215713,가능하다
215714,뭐임
215715,재미없다
215716,재밌다
215717,주관
215718,이니
215719,깔다
215720,과유
215721,불급
215722,마지막
215723,후반
215724,부의
215725,억지스럽다
215726,설정
215727,전개
215728,좋다
215729,중부
215730,도저히
215731,차다
215732,버리다
215733,외계인
215734,미안하다
215735,증말
215736,엉망
215737,진창
215738,점도
215739,아깝다
215740,보지
215741,말다
215742,피자
215743,사드
215744,한국
215745,클리셰
215746,범벅
215747,영화로
215748,배우
215749,이름
215750,먹다
215751,한국
215752,수준
215753,낮추다
215754,지대
215755,공헌
215756,뇌절
215757,작작
215758,멀미
215759,신분
215760,중반
215761,속이다
215762,울렁거리다
215763,눈감다
215764,이간
215765,아들
215766,ㅜㅡ
215767,비행
215768,기내
215769,촬영
215770,카메라
215771,기법
215772,흔들리다
215773,지상씬
215774,흔들리다
215775,아깝다
215776,후반
215777,끊다
215778,타이틀
215779,무시
215780,버리다
215781,개연
215782,비상
215783,선언
215784,시작
215785,수작
215786,이후
215787,불쾌하다
215788,연속
215789,임시완
215790,죽다
215791,나서다
215792,재미
215793,없어지다
215794,마지막
215795,김남길
215796,죽지
215797,하하호호
215798,살다
215799,송강호
215800,산소
215801,호흡기
215802,차고
215803,살아가다
215804,비행기
215805,승객
215806,죽다
215807,송강호
215808,엔딩
215809,의심
215810,아무리
215811,연기
215812,신들
215813,모시다
215814,각본
215815,연출
215816,후반
215817,갈수록
215818,억지
215819,신파
215820,연성
215821,배우
215822,아깝다
215823,임시완
215824,연기
215825,생각
215826,빌런
215827,연기
215828,아주
215829,지대
215830,로다
215831,후반
215832,갈수록
215833,루즈
215834,설득
215835,부족
215836,개연
215837,부족
215838,배우
215839,데리
215840,시나리오
215841,연출
215842,전반
215843,부의
215844,감독
215845,후반
215846,부의
215847,감독
215848,사람인
215849,초반
215850,관객
215851,비행기
215852,태우다
215853,성공
215854,후반
215855,빙글빙글
215856,돌기
215857,개연
215858,헛웃음
215859,재미없다
215860,솔직하다
215861,이병헌
215862,송강호
215863,전도연
215864,임시완
215865,배우
215866,데리
215867,이정
215868,만들다
215869,감독
215870,유리천장
215871,닿다
215872,생각
215873,캐릭터
215874,디벨롭
215875,스토리
215876,신파
215877,스스로
215878,포기
215879,버리다
215880,초반
215881,분량
215882,역대
215883,느끼다
215884,부터는
215885,최악
